2021-10-18 05:16:13.9501	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload Friday Night Comedy from BBC Radio 4 News Quiz 1st October 2021	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:13.9501	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload Friday Night Comedy from BBC Radio 4 News Quiz 24th September 2021	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:13.9615	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload Friday Night Comedy from BBC Radio 4 News Quiz 17th September 2021	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:22.7344	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload Hanselminutes Building 0 A.D. a free, open-source game of ancient warfare	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:22.7344	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload Hanselminutes Back to the Technology Future Again with Eric Newcomer	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:22.7431	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload Hanselminutes Teach Little Hackers to Code Without a Computer with Brandon Tory	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:22.7431	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload Hanselminutes Finding Your Path to Technology with Krystal Maughan	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.0786	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent Disillusion in Iraq	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.0820	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent A Haitian Odyssey Across The Americas	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.0820	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent Bumps in the road for the Czech Republic	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.0905	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent Silence Falls in Libya	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.0905	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent Anxiety over Afghanistan	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.0905	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent A tight race in Germany's elections	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.0905	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent China's New Rules for Society	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.1004	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent From Our Own Correspondent with Kate Adie	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.1004	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent Lebanon's Medicines Emergency	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.1004	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent Forever wars – and how they can end	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.1004	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent Afghanistan: Questions, Doubts and Fears	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.1004	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent A Summer of Fires in Greece	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.1124	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent The price of dissent in Belarus	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.1124	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent Tunisia's Unfinished Business	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.1124	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent Aftermath	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.1210	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent The Meaning of Home	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.1210	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent Cubans' patience wears thin	PodcastUtilitiesPOC.NLogLogger.Debug	
